,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
17,S_hynix,2020,Q2,전기·전자,0.06271836086656019,-0.22664560619098073,0.05877329586968505,-0.026243493168132126,-0.07258094542187354,0.012681546862921556,-9.502567336397384e-06,-0.18579422862190587,0.07130686576782397,-0.15139809802940163,-0.15924965846836467,000660
17,SEBANG_Global_Battery,2020,Q2,전기·전자,-0.1070033952855651,0.1429799657252513,0.14297996572525118,-0.01638509113153619,0.11912584061222431,-0.09614518529907778,0.00017390911472359784,0.1255009889905534,0.1429799657252514,0.1297922477462099,-0.001672815307226877,004490
18,Hansol_Technics,2020,Q2,전기·전자,-0.2389944467397038,0.0,0.14300138990468692,-0.024841560381516414,-0.01894239303789491,-0.020956214070046775,0.1430013899046868,-0.1538146184395548,0.0,-0.018515376368122283,0.2022095376339496,004710
18,Samsung_Electronics,2020,Q2,전기·전자,0.055370387893587225,0.04030240910304006,0.033251184930237154,-0.007449142135378617,0.08568310813288393,-0.10816993804911079,7.254828727083182e-05,0.05447621041331163,0.012183665122864507,0.0951724142625957,-0.08304019893085547,005930
18,Samsung_SDI,2020,Q2,전기·전자,0.20977796002267834,0.13965311225037724,0.13965311225037735,-0.020719084973179758,-0.05554637441834487,-0.0189345923426818,0.0007386276406474985,-0.1632316546734498,0.13965311225037724,-0.08078796757625395,0.31879287096728287,006400
17,Dong-A_Tire,2020,Q2,전기·전자,0.04783192682352763,0.1429993225251628,0.1429993225251629,-0.019621090606376734,0.5112025441064207,-0.07959200717209303,0.00024317652660144092,0.14559161918893548,0.1429993225251629,0.5748134167748506,-0.20757631933768445,007340
18,Samsung_Electro-Mechanics,2020,Q2,전기·전자,-0.029593147069947756,0.142684563905503,0.142684563905503,-0.011311873949176876,0.1807965039241597,0.009464982879890727,0.00029506229012041957,0.10484189444621406,0.142684563905503,0.19985465340262354,0.13961326434202415,009150
17,LS_Electric,2020,Q2,전기·전자,-0.1731218405986413,0.1429457282526133,0.1429457282526132,-0.011669043402884771,0.05744198516983123,-0.35351653197589616,0.000238635781238746,0.0797638798843785,0.1429457282526133,0.31240163949910826,0.19867824214632224,010120
17,LG_Innotek,2020,Q2,전기·전자,0.009295741818941133,0.14263171025234755,0.14263171025234744,-0.01220788279457019,-0.02092934482913722,-0.16187864955837172,0.0002878293328123049,0.23324522485460442,0.14263171025234767,0.05625130644197507,0.3349112920199145,011070
17,Iljin_Materials,2020,Q2,전기·전자,-0.08315089200700301,0.14299894098285681,0.14299894098285693,-0.027362123627505452,0.05256932579839668,-0.008336491095111809,0.00021378041281911464,0.06349184782608697,0.14299894098285681,0.11517959652288012,0.40420953763394957,020150
17,Korea_Electric_Terminal,2020,Q2,전기·전자,-0.23606473882191334,0.14299495823421826,0.14299495823421826,-0.011484821058635797,0.13029569105785477,-0.04789240821181351,0.0003151083248410106,0.2128574192030065,0.14299495823421837,0.19161518540707667,0.12786098991610728,025540
18,Sindoh,2020,Q2,전기·전자,-0.20228726976407044,0.14299253441914483,0.14299253441914472,0.006570393714700917,0.19902711725630617,-0.08940391602780307,7.508524207395721e-05,0.1269307712486304,0.14299253441914483,0.26219561125709456,-0.10386221124497418,029530
17,LG_Display,2020,Q2,전기·전자,-0.13023332947808594,0.14713267214017245,0.13097083162269574,0.04425279058369924,0.03154386200870263,0.032530489662600526,0.00013744197552838526,-0.09141899410923449,0.14713001213793697,0.03087689504767721,-0.15449604108354098,034220
17,LG_Electronics,2020,Q2,전기·전자,-0.13368078026621602,0.1388245664520248,0.12389351997257858,-0.02391513051515015,0.03134519750407316,0.01111784361192203,0.00029004818656383176,0.06028592874009153,0.12633088447972873,0.047290735020742214,0.11405409721944182,066570
