,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
11,S_hynix,2021,Q4,전기·전자,-0.10625904720558875,-0.0839103304111335,-0.0,-0.0598200520613994,-0.31295113266421937,-0.29305030877923466,-5.110768103280573e-05,-0.032584508096590525,-0.11094602383496555,-0.3375701186116269,0.29767943019322207,000660
11,SEBANG_Global_Battery,2021,Q4,전기·전자,-0.033936895204292356,-0.08221658019907041,-0.0,-0.012625261323133907,-0.1314964067564337,-0.047679587067178675,-8.087090634584956e-05,-0.20394337164248477,-0.08221658019907041,-0.13396791188747081,-0.08413726794857924,004490
12,Hansol_Technics,2021,Q4,전기·전자,-0.15152012756771172,0.0,-2.1800149863082652e-07,-0.010318305857018206,-0.29708788724876745,-0.5700784032879858,-0.08222556214268684,-0.09464205097360145,0.0,-0.11834924575731764,0.13872593525057644,004710
12,Samsung_Electronics,2021,Q4,전기·전자,0.006394709949447186,-0.05520600835732914,-0.0,-0.030970802034322897,-0.0867661889896385,-0.31240182989349075,-5.487067913178171e-05,-0.020290445374698374,-0.04773635577335833,-0.06995021444246907,0.07290562351222762,005930
12,Samsung_SDI,2021,Q4,전기·전자,0.10868983833153209,-0.08114328001882831,-0.0,-0.004232833937874991,-0.09879416199865121,0.09054625483566803,-1.2242204280765048e-05,-0.13422557638672883,-0.08114328001882809,-0.18727453325884502,-0.062797906016297,006400
11,Dong-A_Tire,2021,Q4,전기·전자,0.20426077938630563,-0.08225364723838813,-0.1980044178447573,-0.12401532161757833,-15.280180678534446,-52.52469850871844,-0.00035286804404028286,-0.6214422670808615,-0.0822536472383879,-10.992190732696422,0.5476663555085312,007340
12,Samsung_Electro-Mechanics,2021,Q4,전기·전자,0.0858978155395093,-0.08190814577944883,-0.0,-0.027114313356644493,0.22013349683193917,0.4358763541481485,-3.4250198248064665e-05,-0.10088163373969561,-0.08190814577944883,0.2018124591441538,0.13234587467469738,009150
11,LS_Electric,2021,Q4,전기·전자,0.283384350548486,-0.08219695048241982,-0.0,-0.032947524506813375,0.0183353364702451,0.14659739938425664,0.00524349917721382,-0.1578052162251744,-0.08219695048242004,-0.10247343459759972,-0.14245880361770016,010120
11,LG_Innotek,2021,Q4,전기·전자,0.018783721579777757,-0.08191690422067155,-0.0,-0.04478366713939841,0.11811582536599952,0.11579502134351405,-7.397318753654946e-05,-0.5060473862843013,-0.08191690422067155,0.11874946198983494,0.7718198109832193,011070
11,Iljin_Materials,2021,Q4,전기·전자,0.5105553497860846,-0.08222842200569702,-0.0,-0.04433281990197102,-1.5930300656447374,-2.6306918779602984,4.015496964275931e-05,0.23465415811655121,-0.08222842200569702,-0.32079858785095827,0.3304388754347333,020150
11,Korea_Electric_Terminal,2021,Q4,전기·전자,-0.17194532171539267,-0.08221978222316606,-0.0,-0.005334311989761309,-0.03205142144393225,-0.05352566057168118,3.4152547362667704e-05,-0.07539881632321421,-0.08221978222316606,-0.02583193747574919,0.02530204422557241,025540
12,Sindoh,2021,Q4,전기·전자,0.02775828065578837,-0.08221697943777895,-0.0,-0.00614599682972905,0.22524798089242293,0.32036727892796024,0.00010737847260898853,0.13407692279439287,-0.08221697943777895,0.21218721873390334,0.033427433098087725,029530
11,LG_Display,2021,Q4,전기·전자,-0.1437718858283053,-0.08530491121169148,-0.0,0.0020617346438369655,-0.04986321063332899,-0.12419108382756794,6.055259149341129e-05,-0.1670554839575069,-0.08530365258885864,-0.020679422149238125,0.31500298430000334,034220
11,LG_Electronics,2021,Q4,전기·전자,-0.13666316007024681,-0.08051088778044724,-0.0,-0.002232242002494944,-0.02444204928896143,0.05969354647986047,0.000896397504953161,0.09253183778049434,-0.07337447197509439,-0.07401507286602604,0.112967298328524,066570
