,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,자본총계 변화율,부채총계 변화율,비유동부채 변화율,당기손익-공정가치측정금융자산 변화율,매출액 변화율,특정 증권 등 소유 수 변화율,유동부채 변화율,Label,Code
8,S_hynix,2022,Q3,전기·전자,-0.06624782872825283,-0.0119316224515853,-0.0,-0.030361960859489834,-0.09423444185320529,-0.10693399417035399,5.6459952912737774e-05,0.19942208186377564,-0.028820658141450295,-0.07764549780850194,0.0018108090406613736,000660
8,SEBANG_Global_Battery,2022,Q3,전기·전자,-0.06559133767294348,-0.027787460470288794,-0.0,-0.013196424464957168,0.0525129011011245,0.02849133563783035,-0.00010766190786620895,-0.012296073419794995,-0.027787460470288794,0.05315036287891162,-0.15569418596433365,004490
9,Hansol_Technics,2022,Q3,전기·전자,-0.08535508627481675,0.0,-0.0,-0.07948440442278204,-0.046996303918879434,0.10517776922963296,-0.027791955617035402,-0.1418617969453535,0.0,-0.19960738863487082,-0.05179346145165466,004710
9,Samsung_Electronics,2022,Q3,전기·전자,-0.02388172161394428,-0.007200392801193223,-0.0,-0.015355748678268055,0.019497628360503727,-0.08188788469589792,4.855507590749876e-05,0.08407467107475541,-0.01198222174125596,0.02906165728310628,0.02184016457089563,005930
9,Samsung_SDI,2022,Q3,전기·전자,0.057669308748206666,-0.02776774451676567,-0.0,-0.0226758466116046,-0.03810298535573997,0.11807114305533595,-0.000282397141719325,-0.11490183005847254,-0.02776774451676589,-0.09562265777321755,0.11493978532753239,006400
8,Dong-A_Tire,2022,Q3,전기·전자,-0.06230971339773245,-0.027791406024853194,-0.0,-0.02630255322827768,-0.03705267365803966,-0.005595571762077034,-0.00012452158933880917,-0.05975974489965585,-0.027791406024853194,-0.07855268911721947,0.20873293820518726,007340
9,Samsung_Electro-Mechanics,2022,Q3,전기·전자,-0.04586046889135173,-0.027919359734898563,-0.0,-0.05760124933978128,-0.17295195828772503,-0.18984803738861333,-7.592988237298578e-05,0.09483403269745994,-0.02791935973489834,-0.17161970442723562,-0.059664977530182225,009150
8,LS_Electric,2022,Q3,전기·전자,0.444564997520815,-0.027784363770494647,-0.0,-0.0029157578701324294,-0.022674023912226282,-0.004635743154832506,1.2582292796918581e-05,0.10569656892986334,-0.027784363770494647,-0.03289342745268198,-0.10620359035304837,010120
8,LG_Innotek,2022,Q3,전기·전자,0.04443094342911853,-0.028766181834932958,-0.0,-0.08938137790950762,-0.5469659519160457,0.040909048820359284,-0.00012757669253417263,-0.4647595657057184,-0.028766181834932958,-0.8135297809843769,-0.12091357640048707,011070
8,Iljin_Materials,2022,Q3,전기·전자,-0.11618410494190132,-0.027790155972466035,-0.0,-0.010143193294971153,0.09475764095526007,-0.0041075203731750776,0.0004216788741822574,0.10186124257779017,-0.027790155972466035,0.34469503778995103,-0.1835823078710802,020150
8,Korea_Electric_Terminal,2022,Q3,전기·전자,0.0034586702235291367,-0.02779144020183244,-0.0,-0.024105922323694795,-0.03579794513542245,-0.02360566775026207,-0.00010761977493781468,-0.032499938997174516,-0.027791440201832218,-0.039093672917702715,0.25093742868966906,025540
9,Sindoh,2022,Q3,전기·전자,0.12491849287285137,-0.027790848963259007,-0.0,-0.014387390899899266,-0.584886586206343,-0.3942381269445341,3.3320818138798346e-05,-0.21853501461576452,-0.027790848963259007,-0.6101592025389178,0.10464963687948921,029530
8,LG_Display,2022,Q3,전기·전자,-0.13252886030212604,-0.037148961764106536,-0.0,0.10857898298044266,-0.12276300714852151,-0.07156465621428221,-0.0001658296652260409,-0.22230952109476476,-0.037148583381849676,-0.14243321227050054,-0.07803014795860956,034220
8,LG_Electronics,2022,Q3,전기·전자,-0.10511347261481721,-0.027752900130652902,-0.0,-0.003948625521051685,-0.03320443282368424,-0.0070161849461296555,0.00030701746203041466,0.03197376497143589,-0.02714538488667184,-0.04788415214012676,-0.028229936730421484,066570
