,0
K_전체 주식 수 변화율,0.17435076021451704
K_특정 증권 등 소유 증감 수 변화율,0.17237215839476314
K_특정 증권 등 소유 수 변화율,0.1609959038404728
K_특정 증권 등 소유 증감 비율 변화율,0.14309429168135732
K_특정 증권 등 소유 비율 변화율,0.11952610667843487
