,Feature,Importance
0,F_유동자산 변화율,0.19357141826249985
1,F_이익잉여금 변화율,0.18513952691825444
2,F_자본총계 변화율,0.17585054798925412
3,F_비유동자산 변화율,0.16241707094249108
4,F_영업이익 변화율,0.1464727571935773
5,P_기말 소유주식 수 변화율,0.1365486786939233
