Variable,VIF
const,1.103882637701765
F_유동자산 변화율,5.977455727141075
F_비유동자산 변화율,4.261721989013449
F_자산총계 변화율,10.62085430385636
F_유동부채 변화율,4.491042268514963
F_비유동부채 변화율,1.5949442620122904
F_부채총계 변화율,5.751046814043732
F_이익잉여금 변화율,1.1679969871031415
F_자본총계 변화율,1.231791609495376
F_매출액 변화율,1.2388827225076307
F_영업이익 변화율,1.019797605771084
F_법인세차감전 순이익 변화율,815.4614139539309
F_당기순이익 변화율,inf
F_당기순이익(손실) 변화율,inf
Relative Return,1.0411979228907438
