,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,Label,Code
15,DL_Holdings,화학,2020,Q4,-0.16497508699337587,0.6537669268142612,4.623264844103332,-0.04166666666666674,-0.015741758304966824,0.01182176455917483,0.015512325483095002,-2.57190605383411,0.011843174267626377,-2.189815969187585,-0.19171648502920763,000210
15,Hanwha_Corp,화학,2020,Q4,0.03223831390556939,-0.005100813298261064,0.5675121485351535,-0.04166666666666674,-0.015741758304966824,-0.014876590420222158,-0.014876590420222158,-1.6872522115643824,-0.014876590420222158,-0.9740709284022271,-0.15387976552789134,000880
15,Nexen_Tire,화학,2020,Q4,-0.0911686689765662,-0.013009339848909951,0.10923268995716529,-0.04166666666666674,-0.015741758304966824,0.0,0.0,0.9941577198017603,0.0,-0.15262284138524085,-0.10018425988944424,002350
15,KCC,화학,2020,Q4,-0.007539469416536687,-0.1348655265418417,0.5857912658426405,-0.04166666666666674,-0.015741758304966824,-0.016036575419040355,-0.016036575419040355,-1.7471130836287396,-0.016036575419040355,-0.8258593959561533,0.08634380928214963,002380
15,AmoreG,화학,2020,Q4,-0.12472449646942785,0.023125240237849676,-0.434781299262347,-0.04166666666666674,-0.015741758304966824,-0.015353948098842274,-0.015353948098842052,-0.6265460306343782,-0.015353948098842274,0.017180951265659217,-0.1205476429509175,002790
15,Korea_Shell_Petroleum,화학,2020,Q4,-0.07139630650757452,-0.0167679335938542,0.28005680581707826,-0.04166666666666674,-0.015741758304966824,0.0,0.0,-1.06080747005507,0.0,-0.7975847009815231,-0.1618546226329893,002960
15,Taekwang_Industrial,화학,2020,Q4,-0.15894390694915778,0.015705292654195402,8.097023339183876,-0.04166666666666674,-0.015741758304966824,-0.015331130070313392,-0.015331130070313392,-0.7103257906370464,0.0,-0.625237604468112,-0.02298713418922968,003240
15,Samsung_Fine Chemicals,화학,2020,Q4,0.33985910474783676,-0.013817726995736468,-0.0688930755413828,-0.04166666666666674,-0.015741758304966824,-0.015366020121339474,-0.015366020121339474,-1.6603786114971641,-0.015366020121339474,-0.5794572985395983,-0.16195551044574152,004000
16,Korea_Petrochemical_Ind,화학,2020,Q4,0.36110714346312434,-0.02948758027771259,-0.30655560973012275,-0.04166666666666674,-0.015741758304966824,-0.01537526324165972,-0.015375263241659498,-0.510716648189464,-0.01537526324165972,0.20759930160976914,0.13253449099290038,006650
16,Kukdo_Chemical,화학,2020,Q4,0.19116013869368434,-0.009326184410367366,-1.7867424946796078,-0.04166666666666674,-0.015741758304966824,-0.015368298439623285,-0.015368298439623285,-0.04737302212371586,-0.015368298439623285,0.30923671453212076,-0.03956058670607451,007690
15,Seohung,화학,2020,Q4,-0.040996718487168654,-0.010755147330914872,0.5423673943337181,-0.04166666666666674,-0.015741758304966824,0.0,0.0,-1.5074161207203711,0.0,-0.8468433376670124,-0.3481026965929277,008490
