,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,Label,Code
26,DL_Holdings,화학,2018,Q1,0.01926660242157504,-0.003429469192212764,13.84514439158824,-0.01834862385321112,-0.014530287258507357,-0.02406808702122598,-0.02403790813498663,-0.024266328919169355,-0.02406791253761642,-0.024227507576352947,-0.054083825799083475,000210
26,Hanwha_Corp,화학,2018,Q1,-0.06755614440649763,-0.00896066212395974,-0.7172855672995977,-0.01834862385321112,-0.014530287258507357,-0.02430882841808968,-0.02430882841808968,-0.02430882841808968,-0.02430882841808968,-0.02430882841808968,-0.03149375439942608,000880
26,Nexen_Tire,화학,2018,Q1,-0.11339955954649072,-0.015764238337653724,-0.5456012161230088,-0.01834862385321112,-0.014530287258507357,0.0,0.0,-0.024294167241411202,0.0,-0.024294167241411202,0.09769802586836243,002350
26,KCC,화학,2018,Q1,0.013457141439608678,-0.050848992555269756,-0.22967950008543347,-0.01834862385321112,-0.014530287258507357,-0.024608659833479818,-0.024608659833479818,-0.024608659833479818,-0.024608659833479818,-0.024608659833479818,-0.059034308697823244,002380
26,AmoreG,화학,2018,Q1,0.14027907254562516,-0.00915845066838461,-95.10360086119121,-0.01834862385321112,-0.014530287258507357,-0.02429586062397271,-0.02429586062397271,-0.02429586062397293,-0.02429586062397293,-0.02429586062397271,0.023689514414966896,002790
26,Korea_Shell_Petroleum,화학,2018,Q1,-0.026122577972931202,0.15157676403986076,-0.04681066591880767,-0.01834862385321112,-0.014530287258507357,0.0,0.0,-0.024297824170158355,0.0,-0.024297824170158355,-0.08174671283220253,002960
26,Taekwang_Industrial,화학,2018,Q1,0.18219682002037985,-0.012194407769059223,0.5069551684591412,-0.01834862385321112,-0.014530287258507357,-0.0242860968188916,-0.0242860968188916,-0.02428609681889138,0.0,-0.0242860968188916,-0.011419382725900332,003240
26,Samsung_Fine Chemicals,화학,2018,Q1,0.549358191257838,-0.03829329809678139,-0.913147813449438,-0.01834862385321112,-0.014530287258507357,-0.0243043255879678,-0.0243043255879678,-0.0243043255879678,-0.0243043255879678,-0.0243043255879678,0.13026273484221607,004000
27,Korea_Petrochemical_Ind,화학,2018,Q1,0.04962421044991356,-0.03904776571445345,0.006573771981979282,-0.01834862385321112,-0.014530287258507357,-0.02430164252720113,-0.02430164252720113,-0.02430164252720113,-0.02430164252720113,-0.02430164252720113,0.1502435727483218,006650
27,Kukdo_Chemical,화학,2018,Q1,0.12417567039831122,0.007086488636944832,-0.638930268019374,-0.01834862385321112,-0.014530287258507357,-0.024303535756463157,-0.024303535756462935,-0.024303535756463157,-0.024303535756463157,-0.024303535756463157,-0.0059109444899049166,007690
26,Seohung,화학,2018,Q1,-0.028755980606333834,0.028974365472801966,-1.6673772188779443,-0.01834862385321112,-0.014530287258507357,0.0,0.0,-0.02429768317973191,0.0,-0.024297683179732132,0.031080599858928967,008490
