,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,Label,Code
4,DL_Holdings,화학,2023,Q3,-0.2708427984706853,0.0005416809406367795,0.5264353908541461,-0.03896103896103886,-0.007533279773421997,-0.023161839803195416,-2.1718230124408295,-0.0015156852561477585,-0.007936507936507686,-0.0014633272358017813,0.0688781787577624,000210
4,Hanwha_Corp,화학,2023,Q3,0.09092030536674629,-0.005861671109806954,-0.6689269946581458,-0.03896103896103886,-0.007533279773421997,0.3676279069767442,0.4131702812873005,-0.0016601157765143704,0.0,-0.0016601157765143704,-0.16449644819195325,000880
4,Nexen_Tire,화학,2023,Q3,-0.09299158956200321,-0.03333610258676045,-1.1148714507433466,-0.03896103896103886,-0.007533279773421997,0.0,0.0,-0.0015495929922135776,0.0,-0.0015495929922135776,-0.02604577478793072,002350
4,KCC,화학,2023,Q3,-0.16695488194567598,-0.018026933754111907,-0.12926194766884125,-0.03896103896103886,-0.007533279773421997,0.9814506619826082,0.9815158156876154,-0.0015716093062554393,0.9866756284347296,-0.0015716093062552172,0.29363734117749346,002380
4,AmoreG,화학,2023,Q3,-0.3657020855250943,-0.006727113428855125,0.503452789422156,-0.03896103896103886,-0.007533279773421997,1.0000354166666667,0.9999981215509051,-0.0015369701598806351,1.0,-0.0015369701598806351,0.18887909245870807,002790
4,Korea_Shell_Petroleum,화학,2023,Q3,-0.06951160933461813,-0.09520890904122914,-0.06936710563264725,-0.03896103896103886,-0.007533279773421997,0.0,0.0,-0.0015358734238422045,0.0,-0.0015358734238424265,0.05756084788689701,002960
4,Taekwang_Industrial,화학,2023,Q3,-0.16408648663930045,0.003377288128717404,-0.387984849066181,-0.03896103896103886,-0.007533279773421997,-0.0015361206325952281,-0.0015361206325952281,-0.0015361206325952281,0.0,-0.0015361206325952281,-0.059703577665587725,003240
4,Samsung_Fine Chemicals,화학,2023,Q3,0.146737777017861,-0.018253138648544054,0.4997784633410045,-0.03896103896103886,-0.007533279773421997,-1193.247674340462,-1991.8649581402765,-0.0015417692632964108,0.0,-0.0015417692632966329,-0.13039027727232363,004000
5,Korea_Petrochemical_Ind,화학,2023,Q3,-0.2831475003722559,-0.007944704774564215,1.4703275772710598,-0.03896103896103886,-0.007533279773421997,1.0081092163342098,0.058752999331958766,-0.0015361040230803535,1.0078451882845187,-0.0015361040230803535,0.01620044144102869,006650
5,Kukdo_Chemical,화학,2023,Q3,0.09383279819583591,-0.003453302323776608,0.8511855492935669,-0.03896103896103886,-0.007533279773421997,0.9453126644879165,0.9995139841948427,-0.001537725175314364,0.9255035132076098,-0.001537725175314364,-0.01300082643327391,007690
4,Seohung,화학,2023,Q3,-0.14077848620421146,-0.007261105151983305,0.6233206311252217,-0.03896103896103886,-0.007533279773421997,0.0,0.0,-0.0015361836904685955,0.0,-0.0015361836904688175,0.11258368271497393,008490
4,Hanwha_Solutions,화학,2023,Q3,-0.2565229810474824,0.004829719945519284,1.0057798925057826,-0.03896103896103886,-0.007533279773421997,2.029406148558335,0.7601654951508141,-0.0038695453499391075,0.0,-0.003675057529218151,-0.26589513091814404,009830
4,S-Oil,화학,2023,Q3,-0.24208762769376901,-0.06221429892786956,-23.51275677837776,-0.03896103896103886,-0.007533279773421997,-1.8276974671869475,-3.6409201833996443,-0.004518505950330098,0.0,-0.004518505950330098,0.2343926244317295,010950
4,Lotte_Chemical,화학,2023,Q3,-0.240493752191761,-0.002024915615099987,0.931521488520397,-0.03896103896103886,-0.007533279773421997,-0.0018995885867953977,-0.0018995885867953977,-0.0018995885867953977,-0.0018995885867953977,-0.0018995885867956197,-0.07049548665556468,011170
4,Kumho_Petrochemical,화학,2023,Q3,-0.11902610787146303,-0.000252799405374704,0.12674879268183759,-0.03896103896103886,-0.007533279773421997,2.749271137026239,-0.7282889079965604,-0.001569137596662662,0.0,-0.001569137596662662,0.05037260172204857,011780
4,SKC,화학,2023,Q3,-0.21151405133706014,0.00470939406856985,0.49886461915722413,-0.03896103896103886,-0.007533279773421997,-1.4119959237152422,-1.9614141798137235,-0.001550073169167554,0.0,-0.001550073169167554,-0.18251357688864733,011790
5,Hansol_Chemical,화학,2023,Q3,-0.0436144028528605,-0.03478791483953536,-0.2246085465745109,-0.03896103896103886,-0.007533279773421997,0.12904979086419166,-0.027213777602535405,-0.0015386217341437636,0.1578947368421053,-0.0015386217341439856,-0.26101084464821017,014680
4,Dongwon_Systems,화학,2023,Q3,-0.18591066026437592,-0.021915024282138873,0.16705949769251027,-0.03896103896103886,-0.007533279773421997,-0.5384615384615385,0.25816023738872407,-0.0015368617878444013,1.0,-0.0015368617878441793,-0.15155217438765312,014820
4,UNID,화학,2023,Q3,-0.17843404428798093,0.0012733227521685153,0.9621210143159994,-0.03896103896103886,-0.007533279773421997,-12.157894736842104,-306.16973684210524,-0.001531543397196522,-14.0,-0.001531543397196522,-0.0448729050741636,014830
4,Namhae_Chemical,화학,2023,Q3,-0.10881416387112261,-0.0034072229550532462,0.52553244887549,-0.03896103896103886,-0.007533279773421997,0.0,0.0,-0.001536893544302309,0.0,-0.001536893544302309,-0.10187321398618926,025860
4,LG_Household & Health Care,화학,2023,Q3,-0.281974964060868,-0.014007653190733604,-0.09018903295291825,-0.03896103896103886,-0.007533279773421997,0.9969058356428309,0.9989774007820742,-0.0015665073499284698,1.0,-0.0015665073499284698,0.017916683646788018,051900
4,LG_Chem,화학,2023,Q3,-0.1294932943163031,-0.005259055345836039,34.65370705244123,-0.03896103896103886,-0.007533279773421997,-0.0164037807986539,-0.013948846777643187,-0.013495095143202462,0.0,-0.012634027626884592,-0.22787662635912465,051910
4,Huchems,화학,2023,Q3,-0.07213380358676832,-0.03606773969732924,0.30355373633143523,-0.03896103896103886,-0.007533279773421997,-0.0015391661204415819,-0.0015391661204415819,-0.001539166120441804,-0.0015391661204415819,-0.001539166120441804,-0.009727060864426373,069260
4,Kumho_Tire,화학,2023,Q3,0.22096458114157236,-0.01656882263785997,0.4707755037977889,-0.03896103896103886,-0.007533279773421997,-0.0015248186941994035,-0.0015248186941994035,-0.0015248186941991815,0.0,-0.0015248186941991815,0.007259463475039141,073240
4,Able_C&C,화학,2023,Q3,-0.07816961799262678,0.24673410934641293,0.3047490090561664,-0.03896103896103886,-0.007533279773421997,-3.7824228837124947,-3.7824228837124947,-0.0015358034761496775,-3.7824228837124947,-0.0015358034761498995,0.41700369673881443,078520
4,Huvepharma,화학,2023,Q3,-0.11302881819836165,0.04348527623100018,-0.23340687254533,-0.03896103896103886,-0.007533279773421997,-6.719525977010867,-6.71952597701087,-0.0015369674705234537,-6.719525977010869,-0.0015369674705234537,0.20330444197599365,079980
4,Amorepacific,화학,2023,Q3,-0.33172988362311917,-0.005793510039429961,-1.3806878682153263,-0.03896103896103886,-0.007533279773421997,-2.1594916000018967,0.9804236456294448,-0.0015443563886292644,0.0,-0.0015443563886292644,0.2872662514663093,090430
4,Huvis,화학,2023,Q3,-0.2722548418234231,0.01084583512652848,2.364900547108394,-0.03896103896103886,-0.007533279773421997,0.0,0.1540855711397121,-0.0015359071355320886,0.4666500694168251,-0.0015359071355318665,-0.1634632597796667,093370
4,SK_Innovation,화학,2023,Q3,-0.17241974536405147,-0.06885372902113374,2.4206134823429517,-0.03896103896103886,-0.007533279773421997,-0.18661637648825935,-0.13067768984969352,-0.0020635224033294097,1.1956217978574755,-0.0020635224033294097,-0.017952137084234238,096770
4,LG_Hausys,화학,2023,Q3,0.3139994070122191,-0.0338045548721182,0.3034923117018504,-0.03896103896103886,-0.007533279773421997,0.37271277094867217,0.25182481751824815,-0.0015472837421532937,0.36363636363636365,-0.0015472837421535157,0.03009275895539345,108670
4,Lock_&_Lock,화학,2023,Q3,-0.06204195480614007,-0.007536000274334986,-4.074660700644694,-0.03896103896103886,-0.007533279773421997,-0.0015360789849192535,-0.0015360789849190315,-0.0015360789849190315,-0.0015360789849190315,-0.0015360789849192535,0.05161846808369437,115390
4,Kolon_Industries,화학,2023,Q3,0.06801028905684547,-0.08936092784358363,0.8272456695222417,-0.03896103896103886,-0.007533279773421997,-0.0015620949614403301,-0.0015620949614403301,-0.0015620949614403301,-0.0015620949614403301,-0.0015620949614403301,-0.0683646458178008,120110
4,Hankook_Tire_&_Technology,화학,2023,Q3,-0.048600636249732,-0.03186235744562138,4.738844241530205,-0.03896103896103886,-0.007533279773421997,0.0,0.0,-0.001556581729812656,0.0,-0.001556581729812656,0.16482248868512317,161390
4,KOLMAR_Korea,화학,2023,Q3,0.004417246217149118,-0.014936858102511108,0.6230760614525372,-0.03896103896103886,-0.007533279773421997,0.4060911923313577,-1.4506508191415906,-0.0015345021924990654,0.4078947368421052,-0.0015345021924992874,0.20118612504875955,161890
4,COSMAX,화학,2023,Q3,0.10814406832105954,-0.02144160934218986,0.1497641901501251,-0.03896103896103886,-0.007533279773421997,0.6931585224943159,0.856455563583815,-0.0015359603988958082,0.6839285714285714,-0.0015359603988955861,0.4162930769204173,192820
