,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,Label,Code
9,DL_Holdings,화학,2022,Q2,0.08271770554543821,-0.009089237485680357,0.727788584620631,0.033707865168539186,-0.007975770342554478,-0.05876585019662928,-0.05903709286639902,-0.05663779112393774,-0.05876745267897521,-0.05710924541738449,0.3278752199402504,000210
9,Hanwha_Corp,화학,2022,Q2,0.08103137370874613,-0.007125670403310025,0.36881928558859756,0.033707865168539186,-0.007975770342554478,-0.05644121217721931,-0.05644121217721931,-0.05644121217721931,-0.05644121217721931,-0.05644121217721931,-0.018147012256829353,000880
9,Nexen_Tire,화학,2022,Q2,0.009873799629543697,0.024755853780018433,0.16864403027232777,0.033707865168539186,-0.007975770342554478,0.0,0.0,-0.05655613222792777,0.0,-0.05655613222792755,-0.017463106506030612,002350
9,KCC,화학,2022,Q2,0.16515330273513376,-0.02125855527996756,-1.4208135677810612,0.033707865168539186,-0.007975770342554478,-0.05638032079561439,-0.05638032079561417,-0.05638032079561417,-0.05638032079561439,-0.05638032079561417,0.0015626287880870227,002380
9,AmoreG,화학,2022,Q2,0.060444603613026816,0.00045048487301380113,1.1313674333613974,0.033707865168539186,-0.007975770342554478,-0.056529559202653124,-0.056529559202653124,-0.0565295592026529,-0.056529559202653124,-0.0565295592026529,0.004666088602046731,002790
9,Korea_Shell_Petroleum,화학,2022,Q2,0.06390503643832378,-0.08431382282525246,-0.03854392745694879,0.033707865168539186,-0.007975770342554478,0.0,0.0,-0.05655051063576311,0.0,-0.05655051063576311,0.1245402088181344,002960
9,Taekwang_Industrial,화학,2022,Q2,0.07561492524264538,0.002341370077376337,1.0388901674705886,0.033707865168539186,-0.007975770342554478,-0.05648846082381187,-0.05648846082381187,-0.05648846082381187,0.0,-0.05648846082381187,0.02712823964781555,003240
9,Samsung_Fine Chemicals,화학,2022,Q2,0.13967998087626973,-0.052837622295931475,-0.17035894197504642,0.033707865168539186,-0.007975770342554478,-0.05654298648900613,-0.05654298648900635,-0.05654298648900613,-0.05654298648900613,-0.05654298648900613,-0.02425088810803311,004000
10,Korea_Petrochemical_Ind,화학,2022,Q2,-0.00023131264948161867,0.014228706267364277,-18.671951849042205,0.033707865168539186,-0.007975770342554478,-0.05652537585062678,-0.05652537585062678,-0.05652537585062678,-0.056525375850627,-0.056525375850627,-0.10607379927711494,006650
10,Kukdo_Chemical,화학,2022,Q2,0.10947435270989397,-0.058007538510534085,-0.2910343429744209,0.033707865168539186,-0.007975770342554478,-0.05655179795329612,-0.05655179795329612,-0.0565517979532959,-0.05655179795329612,-0.0565517979532959,0.010923198954720242,007690
9,Seohung,화학,2022,Q2,-0.007665055377341995,-0.023227141427538456,0.16035726511027726,0.033707865168539186,-0.007975770342554478,0.0,0.0,-0.05654910730791718,0.0,-0.0565491073079174,-0.034619665911971215,008490
9,Hanwha_Solutions,화학,2022,Q2,0.09212839813128179,-0.07052131690326147,-0.5565746281033355,0.033707865168539186,-0.007975770342554478,-0.055481005994302945,-0.055827073838557784,-0.055705676002700155,0.0,-0.0557758392893426,0.21316707783864586,009830
9,S-Oil,화학,2022,Q2,0.1973580921653567,-0.1345826979639264,-0.29287689712308795,0.033707865168539186,-0.007975770342554478,-0.05509638473272371,-0.055096384732723935,-0.055096384732723935,0.0,-0.055096384732723935,0.22593324123059488,010950
9,Lotte_Chemical,화학,2022,Q2,0.04488051721679082,0.004141810085543818,1.4603877450927714,0.033707865168539186,-0.007975770342554478,-0.05496996658955067,-0.05496996658955067,-0.05496996658955089,-0.05496996658955089,-0.05496996658955067,0.023443846300769455,011170
9,Kumho_Petrochemical,화학,2022,Q2,0.01036994795177898,0.009632490184042108,0.1933262253116137,0.033707865168539186,-0.007975770342554478,-0.05637855014116222,-0.05637855014116222,-0.05637855014116244,0.0,-0.05637855014116222,0.058571796091371975,011780
