,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,Label,Code
6,DL_Holdings,화학,2023,Q1,0.0037464237313656785,-0.02256646130361628,-7.732858770467139,0.05813953488372092,-0.004395562960080701,0.9797993584768532,0.9998573718147661,0.39253995016636134,1.0,0.3812772207099181,-0.1852170317877591,000210
6,Hanwha_Corp,화학,2023,Q1,0.009056768558951885,0.002876400596870332,0.46577992480545594,0.05813953488372092,-0.004395562960080701,0.06451487482816587,0.06451487482816598,0.5174350490458948,0.06451487482816576,0.5476282148127942,-0.07805296026717926,000880
6,Nexen_Tire,화학,2023,Q1,-0.1669432314410481,0.009521867470073886,0.9321394085361036,0.05813953488372092,-0.004395562960080701,0.0,0.0,-220.8547922362823,0.0,0.21682431424848192,0.3100079254705017,002350
6,KCC,화학,2023,Q1,-0.1467304654836013,-0.0010878350200227427,-0.28780972362467283,0.05813953488372092,-0.004395562960080701,0.0645681472037658,0.0645681472037658,0.509106491807131,0.0645681472037658,0.5992949396973634,-0.019161767674376287,002380
6,AmoreG,화학,2023,Q1,0.26614500385306955,0.005816781289047168,0.777891329448626,0.05813953488372092,-0.004395562960080701,0.06495492328140795,0.06495492328140795,0.2031508261420184,0.06495492328140795,0.29520019572847145,0.019732308034331916,002790
6,Korea_Shell_Petroleum,화학,2023,Q1,-0.06968156815504406,0.12071827108811317,-0.6933453656916335,0.05813953488372092,-0.004395562960080701,0.0,0.0,0.37102620631867944,0.0,0.36326667890014264,-0.11654775557131308,002960
6,Taekwang_Industrial,화학,2023,Q1,0.05335805980715848,-0.013437563765727578,0.7368712157226582,0.05813953488372092,-0.004395562960080701,0.06489347642861965,0.06489347642861965,0.2422847489079234,0.0,0.1722619639453692,-0.13036771697191965,003240
6,Samsung_Fine Chemicals,화학,2023,Q1,-0.015176446988751294,-0.001030383371447563,0.03267210187137637,0.05813953488372092,-0.004395562960080701,0.06494803934064575,0.06494803934064575,0.5189902206568253,0.06494803934064586,0.5287882519979015,-0.06947137516159935,004000
7,Korea_Petrochemical_Ind,화학,2023,Q1,0.6242050939178035,0.014238993144116918,0.671274112843649,0.05813953488372092,-0.004395562960080701,0.0649515491553202,0.0649515491553202,0.14206530433681852,0.06495154915532009,0.2340352623137295,-0.028108709237529908,006650
7,Kukdo_Chemical,화학,2023,Q1,-0.03531292145252917,-0.0002980628482021075,-0.43415206562786746,0.05813953488372092,-0.004395562960080701,0.06496613790904027,0.06496613790904027,0.2019211397703523,0.06496613790904027,0.29784001171906205,0.0023006474876162836,007690
6,Seohung,화학,2023,Q1,0.02971306715926293,0.005753098878302665,-2.3378117036585104,0.05813953488372092,-0.004395562960080701,0.0,0.0,0.4830574861326705,0.0,0.5305552908888467,-0.2163952677126783,008490
6,Hanwha_Solutions,화학,2023,Q1,-0.12296066215977364,0.0886482754989536,0.43522984467222803,0.05813953488372092,-0.004395562960080701,-3.6607819407122157,-0.5586397394134666,0.5414567865391187,0.0,0.42267121832525945,-0.1076724105615143,009830
6,S-Oil,화학,2023,Q1,-0.03229151951660891,0.009876574670448557,4.197331909689675,0.05813953488372092,-0.004395562960080701,0.06339095249200122,0.06339095249200122,0.06339095249200133,0.0,0.06339095249200133,-0.139022083801037,010950
6,Lotte_Chemical,화학,2023,Q1,0.2754767435070017,-0.1075041417941589,1.0938554239177718,0.05813953488372092,-0.004395562960080701,0.060803735877795306,0.060803735877795195,0.10093485414443748,0.060803735877795306,0.22014676817307843,-0.03353195076779879,011170
6,Kumho_Petrochemical,화학,2023,Q1,0.05997984548202881,0.001851542931950223,-0.17164345208849108,0.05813953488372092,-0.004395562960080701,0.06485055472994783,0.06485055472994783,0.5133047737963217,0.0,0.5915743097796902,0.050146261522704016,011780
6,SKC,화학,2023,Q1,0.031634967611084586,-2.9712678607074494e-05,-4.059540082834983,0.05813953488372092,-0.004395562960080701,0.06497807516417875,0.06497807516417875,0.15840622610898947,0.06497807516417886,0.1971675932930359,0.1733747693178042,011790
7,Hansol_Chemical,화학,2023,Q1,0.0584190873995316,-0.040015593421764084,-0.2622072537850684,0.05813953488372092,-0.004395562960080701,0.06497091642530395,0.06497091642530395,0.14265805106570995,0.06497091642530384,0.22339312971319247,0.1812949246243083,014680
6,Dongwon_Systems,화학,2023,Q1,-0.13241164102710476,0.008723748712135104,-0.1306024748183119,0.05813953488372092,-0.004395562960080701,0.06496679274333206,0.06496679274333206,0.6718353449396568,0.06496679274333217,0.620155760851961,-0.04128542164561282,014820
6,UNID,화학,2023,Q1,-0.19132680836841617,0.012688845769999735,1.3804406302397423,0.05813953488372092,-0.004395562960080701,0.06497445110556332,0.06497445110556321,0.04992447800045785,0.06497445110556321,0.16625076567098274,-0.14853349307852298,014830
6,Namhae_Chemical,화학,2023,Q1,-0.0038479933458100187,0.00567365284412269,1.0971758486802494,0.05813953488372092,-0.004395562960080701,0.0,0.0,0.5743206232621865,0.0,0.5824635291113596,-0.038492425464400334,025860
6,LG_Household & Health Care,화학,2023,Q1,0.10766736045926341,-0.06825795590201111,0.04055313916380121,0.05813953488372092,-0.004395562960080701,0.06475861071686884,0.06475861071686895,0.5176915184307522,0.06475861071686895,0.6081147160901106,-0.24718101120456873,051900
6,LG_Chem,화학,2023,Q1,0.08195786746005078,0.03514454316592441,0.8502727165988878,0.05813953488372092,-0.004395562960080701,0.032936853204685645,0.03811994279852582,0.3928101122964208,0.0,0.27623459297740716,0.09517713400592548,051910
6,Huchems,화학,2023,Q1,0.03292553496315136,-0.014637601279174683,-2.3669887831592296,0.05813953488372092,-0.004395562960080701,0.06496774626913016,0.06496774626913038,0.5178102335924211,0.06496774626913027,0.5541320560697167,-0.009453738477295998,069260
6,Kumho_Tire,화학,2023,Q1,-0.18460790209973074,0.003662835281848631,0.12404339221988103,0.05813953488372092,-0.004395562960080701,0.06493906515186332,0.06493906515186332,0.26038536392939604,0.0,0.3747995883736456,0.20823856921501172,073240
6,Able_C&C,화학,2023,Q1,0.1284119598157825,-0.04664318809743162,-0.13087486222960787,0.05813953488372092,-0.004395562960080701,0.06497600533855175,0.06497600533855175,0.4182421421439494,0.06497600533855186,0.42111169694414907,0.34928900813779107,078520
6,Huvepharma,화학,2023,Q1,-0.13517427837245605,0.05089536134075501,0.4084990135879081,0.05813953488372092,-0.004395562960080701,0.06497359384742718,0.06497359384742718,0.5852760634213585,0.06497359384742707,0.567084171653349,-0.09542148041277987,079980
6,Amorepacific,화학,2023,Q1,0.2988462422431624,-0.0011255202550637389,0.02755388231008038,0.05813953488372092,-0.004395562960080701,0.06483412477230777,0.06483412477230766,0.4606906184954128,0.0,0.5604723681558152,-0.0785582160892363,090430
6,Huvis,화학,2023,Q1,-0.13254918946406774,0.006178145397171542,0.8207183499473545,0.05813953488372092,-0.004395562960080701,0.06497532780023274,0.06497532780023263,0.16547390839776666,0.06497532780023263,0.4114979714974233,0.3601576160664266,093370
