,0
Relative Return,0.08522744612189871
특정 증권 등 소유 증감 수변화율,0.07279932696017159
전체 주주 수변화율,0.0643258452836399
특정 증권 등 소유 증감 비율변화율,0.060198290324384666
특정 증권 등 소유 수변화율,0.058207896820098554
