,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,Label,Code
13,DL_Holdings,화학,2021,Q2,0.0,-0.19137046851504946,0.4429539744119022,0.11023622047244086,-0.013438380398341998,-0.06577479176867285,-0.06585749015593945,-0.0651308350334423,-0.0657752799307203,-0.06527275936943622,-0.14639707310796124,000210
13,Hanwha_Corp,화학,2021,Q2,0.04418485237483949,-0.01693963696655354,-20.696056820964976,0.11023622047244086,-0.013438380398341998,-0.06474747256818336,-0.06474747256818358,-0.06474747256818358,-0.06474747256818358,-0.06474747256818358,-0.05865911902129198,000880
13,Nexen_Tire,화학,2021,Q2,0.16023520642676709,-0.005931620931574955,0.1182127042991622,0.11023622047244086,-0.013438380398341998,0.0,0.0,-0.06499993269520843,0.0,-0.0649999326952082,0.3460175484299119,002350
13,KCC,화학,2021,Q2,0.13696040038348412,-0.03844894841836388,-0.9170508646319249,0.11023622047244086,-0.013438380398341998,-0.06489239384096601,-0.06489239384096601,-0.06489239384096601,-0.06489239384096623,-0.06489239384096601,0.3969677504939712,002380
13,AmoreG,화학,2021,Q2,0.1165781172910952,-0.0416668767579953,1.0860481033949232,0.11023622047244086,-0.013438380398341998,-0.06500958532821999,-0.06500958532821999,-0.06500958532821999,-0.06500958532821999,-0.06500958532821977,-0.06778395349823912,002790
13,Korea_Shell_Petroleum,화학,2021,Q2,-0.08882705913962449,-0.08019102175010406,0.158645089038855,0.11023622047244086,-0.013438380398341998,0.0,0.0,-0.06502592638633375,0.0,-0.06502592638633398,0.0910269567070934,002960
13,Taekwang_Industrial,화학,2021,Q2,0.0730426162000025,-0.03769416814410986,-0.500165577989073,0.11023622047244086,-0.013438380398341998,-0.06499266378781687,-0.06499266378781687,-0.06499266378781665,0.0,-0.06499266378781687,0.2233118216237942,003240
13,Samsung_Fine Chemicals,화학,2021,Q2,-0.015481799747853471,-0.026031566769990855,-0.5036992269232803,0.11023622047244086,-0.013438380398341998,-0.06501644011159669,-0.06501644011159646,-0.06501644011159646,-0.06501644011159669,-0.06501644011159669,0.05871177299748736,004000
14,Korea_Petrochemical_Ind,화학,2021,Q2,0.3314244629683703,-0.028799564213053852,0.12778609104919092,0.11023622047244086,-0.013438380398341998,-0.06501782377213927,-0.06501782377213927,-0.06501782377213927,-0.06501782377213927,-0.06501782377213927,-0.3245705919362537,006650
14,Kukdo_Chemical,화학,2021,Q2,0.20570319690308198,-0.12399791214441769,-1.8415838137033602,0.11023622047244086,-0.013438380398341998,-0.06503423680591491,-0.06503423680591491,-0.06503423680591491,-0.06503423680591514,-0.06503423680591514,0.1087435190292334,007690
