,code,name,sector,year,quarter,유동자산 변화율,비유동자산 변화율,자산총계 변화율,유동부채 변화율,비유동부채 변화율,부채총계 변화율,이익잉여금 변화율,자본총계 변화율,매출액 변화율,영업이익 변화율,법인세차감전 순이익 변화율,당기순이익 변화율,당기순이익(손실) 변화율,자본금 변화율,소비자물가지수 변화율,환율 변화율,GDP 변화율,금리 변화율,수출액 변화율,실업률 변화율,전체 주주 수 변화율,주주 비율 변화율,보유 주식 수 변화율,전체 주식 수 변화율,보유 주식 비율 변화율,접수일자 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,기초 소유 주식 수 변화율,기초 소유주식 지분율 변화율,기말 소유주식 수 변화율,기말 소유주식 지분율 변화율,발행할 주식 총수 변화율,현재까지 발행한 주식 총수 변화율,현재까지 감소한 주식의 총수 변화율,주식 수 감소 변화율,이익 소각 변화율,상환주식의 상환 변화율,기타 변화율,발행주식의 총수 변화율,자기주식수 변화율,유통주식수 변화율,증자주식수 변화율,주식액면가액 변화율,발행금액 변화율,보유 지분율 변화율,Relative Return,Label,Code
0,210,DL_Holdings,화학,2024,Q3,-0.10497049134308356,-8.802334861779393e-05,-0.007359775714061767,-0.04465958223847277,0.007008765025585895,-0.038699609291387826,-0.0012573308584566956,-0.0023210778545592614,0.3504048751217217,0.5112673289453944,1.3370594443808235,-1.8491661775105528,-1.8491661775105528,-0.0,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.005321744411150187,0.0,0.004016187886414002,0.005214150105030679,0.0,0.0,-0.01838047962482925,1.3049474865318809,-0.019029495718363654,1.3125,0.005503792340308067,0.00500608655375423,0.0052573181005224345,0.005077092978516884,0.005408237422712903,0.00478616166374124,0.0048690541348856975,0.005423387036273097,0.0055494256468093806,0.004786161663741462,0.0,0.0,0.004300087082717452,0.005930936525098018,0.004299023941837787,0.005930936247116714,0.005930936247116714,0.005930936247116714,0.0,0.0899010286286876,0.0899010286286876,000210
1,210,DL_Holdings,화학,2024,Q2,0.23112035607447023,0.0016719761976460301,0.021908791608291622,-0.12888785449123508,0.6988832508962397,0.14289834552690517,-0.0004414926622158255,-0.0008048396014757042,0.03347821246029781,0.1408770941064056,0.30508222248635797,0.3183521910950934,0.3183521910950934,-0.0,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.05885238668599713,0.0,-0.05125438603983068,-0.05822206546623865,0.0,0.0,0.6223703509117576,1.7297383892426308,0.622553420721853,1.735632183908046,-0.05992059240484293,-0.05700529016201217,-0.05847486696937021,-0.05742022779660183,-0.05935963459498583,-0.055722186929710205,-0.056205438797150675,-0.05944853121419169,-0.0601886936569227,-0.055722186929710205,0.0,0.0,-0.05289731357130911,-0.062435434846002336,-0.05289115158516555,-0.062435433205482616,-0.06243543320548284,-0.06243543320548284,0.0,-0.009477761175663027,0.0899010286286876,000210
2,210,DL_Holdings,화학,2024,Q1,-0.07339823608257379,0.00011888274699412005,-0.005957771497569819,-0.11611205494864141,-0.0012731499266074309,-0.07560717924008342,0.0033493111423231747,0.006124110376318659,0.4251448768490288,0.3961926624448424,0.6822935982833367,0.6787926624619157,0.6787926624619157,-0.0,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.24688024015049714,0.0,-0.6844235677324209,0.3166727731968777,0.0,0.0,0.2934957519868925,-23.611956878882232,0.29345343821365133,-23.0,0.36105518170423245,0.18123120449869534,0.3431869441538128,0.2445712277640113,0.3411227927291627,0.10069458669945464,0.13751349580318328,0.32341129098799526,0.35513322463025165,0.10069458669945497,0.0,0.0,-0.19834246287631085,0.4615341293687507,-0.19921233000180694,0.4615211326674613,0.4615211326674613,0.4615211326674613,0.0,0.10546200343050109,-0.009477761175663027,000210
3,210,DL_Holdings,화학,2023,Q4,-0.016488909099485305,-0.0032490702063363575,-0.00433033654943582,-0.7504514511040767,0.4411415350843658,0.0009100673253105152,-0.002003321317093576,-0.005244974556896542,-2.1567723075941685,-5.289836761273714,-54.85147622954678,7.49176637234199,7.49176637234199,-0.0,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,-0.4401531121583251,0.0,0.3593604833770946,-0.586574283778825,0.0,0.0,-0.040770664045763017,0.8751775065751213,-0.04084866625583228,0.8715551181102362,-0.6987154513704592,-0.3230422126237942,-0.6509007896208954,-0.43437332550351937,-0.6467057881639489,-0.20352365556387308,-0.2553072277121373,-0.6036945577314188,-0.6834187054168825,-0.20352365556387353,0.0,0.0,0.09851085081226296,-1.01910789073025,0.09916846826737857,-1.0190591554075787,-1.0190591554075783,-1.0190591554075787,0.0,0.0688781787577624,0.10546200343050109,000210
4,210,DL_Holdings,화학,2023,Q3,-0.059812504057270566,0.0005905265150185635,-0.0040830494857624355,-0.2704789692682614,0.07098992406158755,-0.031427936979379734,0.0003100934171623715,0.0005416809406367795,0.3627070099941013,0.5264353908541461,0.7361398951841782,-2.6481655394329437,-2.6481655394329437,-0.0,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.0014633272358017813,0.0,-0.0020918866036414574,-0.0015156852561477585,0.0,0.0,-2.1718230124408295,-0.023161839803195416,-2.1711334450027917,-0.007936507936507686,-0.001374507430329297,-0.0016166478347636737,-0.0014946908021287175,-0.0015822343765106162,-0.0014211641949217757,-0.0017229578598791928,-0.0016829373830860028,-0.001413772413672243,-0.0013521976647568046,-0.0017229578598794149,0.0,0.0,-0.0019564462994341447,-0.001164960506809587,-0.0019569547706588253,-0.0011649606437069693,-0.0011649606437071913,-0.0011649606437071913,0.0,-0.2708427984706853,0.0688781787577624,000210
5,210,DL_Holdings,화학,2023,Q2,0.2733746944073284,0.00015471178351411652,0.028421117497216652,0.5290678008779899,-0.32371504371089044,0.14218882982646086,0.0033393569458602945,0.006128143838783906,0.8959441108062536,0.9580835418311151,0.9879496787647712,1.0066150931618472,1.0066150931618472,-0.0,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,-0.036742552770543835,0.0,-0.028020750056678034,-0.03601039377154658,0.0,0.0,-5404.874,-124.11,0.0,0.0,-0.03798695215222492,-0.03460147877552333,-0.036303849748317685,-0.035081281840267264,-0.037332900847230066,-0.03312207709380255,-0.03367850196631528,-0.0374364665409197,-0.03829999003765727,-0.03312207709380255,0.0,0.0,-0.02988767480282073,-0.04093465568108745,-0.029880653296500137,-0.04093465374987981,-0.04093465374987981,-0.040934653749880034,0.0,-0.1852170317877591,-0.2708427984706853,000210
6,210,DL_Holdings,화학,2023,Q1,-0.2313142548895062,-0.00014259258833293487,-0.019953491707574766,-0.07306711550432898,0.06284600227578374,-0.0068240155000696134,-0.012220418857342707,-0.02256646130361628,-4.259523079211761,-7.732858770467139,4.630291876861132,4.360572988884869,4.360572988884869,-0.0,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.3812772207099181,0.0,-0.3094951542947799,0.39253995016636134,0.0,0.0,0.9998573718147661,0.9797993584768532,1.0,1.0,0.4353531839657244,0.3314050236650411,0.4649988678931416,0.30399461977861997,0.4023140358537778,0.19712839290655526,0.2306318378488742,0.3997899334438937,0.4286553746836943,0.1971283929065556,0.0,0.0,-0.0749810087584879,0.5247443001105918,-0.07577249818997811,0.5247503033706753,0.5247503033706752,0.5247503033706753,0.0,0.0037464237313656785,-0.1852170317877591,000210
7,210,DL_Holdings,화학,2022,Q4,-0.1424620706888151,0.03210792841390675,0.019265448788145068,0.01190552315439286,-0.014317778214707921,-0.0007039874681282754,0.007154929037306301,0.023144962140460024,-1.6847636972290565,-44.44713339859533,-33.402745819557964,-33.281615784701046,-33.281615784701046,-0.0,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,-0.3819264991508726,0.0,0.33682331560075984,-0.40937356100924815,0.0,0.0,0.08672757077963822,0.08644620190072017,0.08672757400840203,0.08644786493178946,-0.510947240481259,-0.2837066309670855,-0.5994235308802234,-0.23210148256046081,-0.42907406844374263,-0.07182789443528526,-0.11739563541422382,-0.4228039245360937,-0.4924100445898012,-0.0718278944352857,0.0,0.0,0.19484741249086512,-0.7858514255335223,0.1954296808240622,-0.7858739901106544,-0.785873990110654,-0.785873990110654,0.0,-0.1133258648703858,0.0037464237313656785,000210
8,210,DL_Holdings,화학,2022,Q3,0.05241958919171408,0.006237330355696069,0.009787643938270807,0.10379403716346847,-0.0008709658369132622,0.05634268692457012,0.0001117024765715513,0.00020523442456932273,0.8760892665254296,0.9951645335051398,1.0162392210580276,1.0226380016722612,1.0226380016722612,-0.0,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,-0.02819127567330737,0.0,-0.024260287913336676,-0.027864810245194382,0.0,0.0,-0.02952321743223285,-0.029336110220683498,-0.029523219579715487,-0.02933721591826388,-0.02874468379332784,-0.027234781696693355,-0.027995737265136267,-0.02744960343250713,-0.028454043864691858,-0.026570669107895295,-0.02682076085013496,-0.02850009902094741,-0.028883608738830446,-0.026570669107895073,0.0,0.0,-0.025109500697855447,-0.030048285197160185,-0.025106314814459463,-0.030048284346441134,-0.030048284346440912,-0.030048284346440912,0.0,0.3278752199402504,-0.1133258648703858,000210
9,210,DL_Holdings,화학,2022,Q2,-0.12016751582415197,0.01057347861440161,0.0016153301357890726,-0.2640774032329851,0.269711302916408,0.05054860669695027,-0.004958758453892376,-0.009089237485680357,0.7062160536563455,0.727788584620631,0.7565988118401423,0.8025772407205946,0.8025772407205946,-0.0,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.05710924541738449,0.0,-0.05146025534877552,-0.05663779112393774,0.0,0.0,-0.05903709286639902,-0.05876585019662928,-0.05903709598032614,-0.05876745267897521,-0.05790939329733846,-0.05572914397885209,-0.056826814551313776,-0.0560387910600908,-0.0574890191444144,-0.05477303008929679,-0.05513288042552755,-0.05755560986694008,-0.0581104488624955,-0.05477303008929679,0.0,0.0,-0.05267549038881025,-0.05979900769181645,-0.052670926096991755,-0.059799006456467074,-0.059799006456467074,-0.059799006456467074,0.0,0.08271770554543821,0.3278752199402504,000210
