,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,Label,Code
1,DL_Holdings,화학,2024,Q2,-0.009477761175663027,-0.0008048396014757042,0.1408770941064056,3.3306690738754696e-16,0.0022763832415567675,1.7297383892426308,0.6223703509117576,-0.05822206546623865,1.735632183908046,-0.05885238668599713,0.0899010286286876,000210
1,Hanwha_Corp,화학,2024,Q2,0.0035189770946552276,0.06657711051794535,1.118314168735572,3.3306690738754696e-16,0.0022763832415567675,0.9899358140314812,0.986418142898223,-0.05786686395038254,0.989329268292683,-0.05786686395038254,-0.03332406088853676,000880
1,Nexen_Tire,화학,2024,Q2,-0.020121325532098673,-0.03854700448462034,-0.26235742801388784,3.3306690738754696e-16,0.0022763832415567675,0.0,0.0,-0.05807591142703039,0.0,-0.05807591142703039,-0.08398682737864138,002350
1,KCC,화학,2024,Q2,0.09716816890407062,-0.003368438911364624,-0.1581550140028134,3.3306690738754696e-16,0.0022763832415567675,1.008008493881208,0.9909601734169964,-0.05781972016469372,1.0,-0.05781972016469372,0.16289176917050555,002380
1,AmoreG,화학,2024,Q2,-0.14010301548191556,0.012114187832392154,1.0870666593176603,3.3306690738754696e-16,0.0022763832415567675,771.6498614175298,-17311.064649538886,-0.05806017786451134,0.0,-0.05806017786451134,0.18576168607825108,002790
1,Korea_Shell_Petroleum,화학,2024,Q2,0.0728318857182299,-0.1061295043225936,-0.045009840675567014,3.3306690738754696e-16,0.0022763832415567675,0.0,0.0,-0.058083987030322026,0.0,-0.058083987030322026,0.1639060174810308,002960
1,Taekwang_Industrial,화학,2024,Q2,0.1374626705724298,-0.007366769185843447,412.49299605437415,3.3306690738754696e-16,0.0022763832415567675,-1.564659008687049,-1.564659008687049,-0.05804069284745017,0.0,-0.05804069284745017,-0.14998894939808546,003240
1,Samsung_Fine Chemicals,화학,2024,Q2,-0.2419082062927136,-0.00999695803388656,-0.3572604808734716,3.3306690738754696e-16,0.0022763832415567675,1.1753035641857634,0.9991883709027982,-0.058064438790808026,1.1607142857142858,-0.05806443879080825,-0.07304414991933628,004000
2,Korea_Petrochemical_Ind,화학,2024,Q2,-0.18766322678104708,0.002147993548102023,0.5117901081228046,3.3306690738754696e-16,0.0022763832415567675,238.70925822014254,-0.6216308579763516,-0.05808490049522863,217.66502668282166,-0.05808490049522863,-0.0026083346671925585,006650
2,Kukdo_Chemical,화학,2024,Q2,-0.1316480001775852,-0.01228386514424118,-2.077578214023198,3.3306690738754696e-16,0.0022763832415567675,-3.3024245955272704,-0.05311605596206248,-0.05808084708128214,-3.306451612903226,-0.05808084708128214,0.04707423588792247,007690
