,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,Label,Code
32,DL_Holdings,화학,2016,Q3,-0.15891805249138258,0.003430410789346916,0.09446807252938172,-0.08411214953271018,-0.003894683630669471,0.05674623283922886,0.057658822660432096,0.05088613481213522,0.05675149323765505,0.052015653867809375,0.0367872129596169,000210
32,Hanwha_Corp,화학,2016,Q3,0.0030952417698560924,-0.006232032691306344,0.2994510955154962,-0.08411214953271018,-0.003894683630669471,0.05037145699423484,0.05037145699423495,0.05037145699423484,0.05037145699423495,0.05037145699423484,-0.04187915123085505,000880
32,Nexen_Tire,화학,2016,Q3,-0.08687935596289678,-0.022908639612396753,0.36969858282403245,-0.08411214953271018,-0.003894683630669471,0.0,0.0,0.05059524611295263,0.0,0.05059524611295263,0.07861978400586354,002350
32,KCC,화학,2016,Q3,-0.07722562305771277,-0.09434053774038431,0.012458601943076353,-0.08411214953271018,-0.003894683630669471,0.0496820229577597,0.04968202295775981,0.0496820229577597,0.0496820229577597,0.049682022957759475,-0.011726798753804904,002380
32,AmoreG,화학,2016,Q3,0.14925878309111432,0.0006871633851663894,-0.039920644608754996,-0.08411214953271018,-0.003894683630669471,0.05060305080300431,0.050603050803004423,0.05060305080300431,0.050603050803004535,0.050603050803004423,-0.06308916687988277,002790
32,Korea_Shell_Petroleum,화학,2016,Q3,-0.1024208257330319,-0.031095200491886077,0.21979799200974204,-0.08411214953271018,-0.003894683630669471,0.0,0.0,0.0506222752414327,0.0,0.05062227524143281,-0.03990261443478939,002960
32,Taekwang_Industrial,화학,2016,Q3,-0.06773512508787338,0.003222160105122107,0.5015890715733262,-0.08411214953271018,-0.003894683630669471,0.05057892965453836,0.05057892965453836,0.050578929654538474,0.0,0.05057892965453836,-0.08571342034211549,003240
32,Samsung_Fine Chemicals,화학,2016,Q3,-0.22277323028909815,-0.00718582627583042,0.5498462079643753,-0.08411214953271018,-0.003894683630669471,0.05061147388926546,0.05061147388926546,0.050611473889265346,0.050611473889265346,0.05061147388926546,-0.04475120836054866,004000
33,Korea_Petrochemical_Ind,화학,2016,Q3,-0.056718160005909256,-0.049556709525574005,0.29871709064494056,-0.08411214953271018,-0.003894683630669471,0.050600342985199886,0.050600342985199886,0.0506003429852,0.0506003429852,0.0506003429852,-0.16525909217797605,006650
33,Kukdo_Chemical,화학,2016,Q3,-0.12054332413678184,-0.002559623267121003,0.6745420593162197,-0.08411214953271018,-0.003894683630669471,0.05062050060877177,0.05062050060877166,0.05062050060877166,0.05062050060877166,0.05062050060877177,-0.12339645167298222,007690
