,name,sector,year,quarter,Relative Return,자본총계 변화율,영업이익 변화율,실업률 변화율,GDP 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 수 변화율,전체 주식 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,Label,Code
27,DL_Holdings,화학,2017,Q4,-0.11608341002438625,0.038329865379850836,1.0886000053583318,0.0267857142857143,0.002275605061653474,0.07969184282132724,0.07952365404012551,0.08079513095168656,0.07969087059013635,0.08057928442448814,0.01926660242157504,000210
27,Hanwha_Corp,화학,2017,Q4,-0.09156190794979073,0.013453370355626992,0.46861176002783433,0.0267857142857143,0.002275605061653474,0.08060674179982019,0.08060674179982019,0.08060674179982019,0.08060674179982019,0.08060674179982019,-0.06755614440649763,000880
27,Nexen_Tire,화학,2017,Q4,-0.01955463670411979,-0.026509431366803282,0.5315488730222814,0.0267857142857143,0.002275605061653474,0.0,0.0,0.0809003887244597,0.0,0.08090038872445948,-0.11339955954649072,002350
27,KCC,화학,2017,Q4,-0.15704019227178512,0.08387899341407667,0.5694468047373742,0.0267857142857143,0.002275605061653474,0.0804885992736698,0.08048859927366969,0.08048859927366958,0.08048859927366969,0.08048859927366958,0.013457141439608678,002380
27,AmoreG,화학,2017,Q4,-0.06931047661020055,-0.004155625487458403,1.9782001220304695,0.0267857142857143,0.002275605061653474,0.0809058899514179,0.08090588995141779,0.0809058899514179,0.0809058899514179,0.0809058899514179,0.14027907254562516,002790
27,Korea_Shell_Petroleum,화학,2017,Q4,-0.041914746268656655,-0.07251378469136172,-0.11031263461165719,0.0267857142857143,0.002275605061653474,0.0,0.0,0.08093436506082508,0.0,0.08093436506082485,-0.026122577972931202,002960
27,Taekwang_Industrial,화학,2017,Q4,0.03756146816479407,0.008227179798743767,-0.8495587898527273,0.0267857142857143,0.002275605061653474,0.08085603559180554,0.08085603559180554,0.08085603559180532,0.0,0.08085603559180532,0.18219682002037985,003240
27,Samsung_Fine Chemicals,화학,2017,Q4,0.038761921219822165,0.0071522587695862505,0.13448775227012932,0.0267857142857143,0.002275605061653474,0.08091444141411142,0.08091444141411142,0.0809144414141113,0.08091444141411142,0.08091444141411142,0.549358191257838,004000
28,Korea_Petrochemical_Ind,화학,2017,Q4,-0.03568604724409443,-0.05260925949482731,-0.22976593273370804,0.0267857142857143,0.002275605061653474,0.08090551070467256,0.08090551070467245,0.08090551070467256,0.08090551070467245,0.08090551070467267,0.04962421044991356,006650
28,Kukdo_Chemical,화학,2017,Q4,0.039373141943891285,0.0002152132552092345,0.4362003487738526,0.0267857142857143,0.002275605061653474,0.08093035055252351,0.08093035055252329,0.0809303505525234,0.0809303505525234,0.08093035055252351,0.12417567039831122,007690
27,Seohung,화학,2017,Q4,-0.0806914509803921,0.028759925773343742,0.5095154868551675,0.0267857142857143,0.002275605061653474,0.0,0.0,0.08093358048634947,0.0,0.08093358048634958,-0.028755980606333834,008490
27,Hanwha_Solutions,화학,2017,Q4,0.06785234102041945,-0.006568324610254805,0.31665110215889913,0.0267857142857143,0.002275605061653474,0.07770884959120838,0.07874620253162046,0.07838530914749908,0.0,0.07859428302202898,-0.05459914806633518,009830
27,S-Oil,화학,2017,Q4,0.32301453403141367,-0.061417122665389456,0.3299701215202778,0.0267857142857143,0.002275605061653474,0.07832694315891187,0.07832694315891187,0.07832694315891175,0.0,0.07832694315891187,-0.1037612184022693,010950
27,Lotte_Chemical,화학,2017,Q4,0.08200420605850668,-0.027032330976201502,0.12461357793346095,0.0267857142857143,0.002275605061653474,0.07863218504426206,0.07863218504426206,0.07863218504426206,0.07863218504426195,0.07863218504426217,-0.048645591049092086,011170
27,Kumho_Petrochemical,화학,2017,Q4,-0.04427876510067109,-0.03281772840866437,-0.569986596461957,0.0267857142857143,0.002275605061653474,0.0808705848343606,0.0808705848343606,0.0808705848343606,0.0,0.0808705848343606,0.3654722725430811,011780
27,SKC,화학,2017,Q4,0.22111985650224222,0.015794113624301165,0.23341504361262932,0.0267857142857143,0.002275605061653474,0.08089435556437674,0.08089435556437674,0.08089435556437674,0.08089435556437685,0.08089435556437674,0.1272765652567205,011790
28,Hansol_Chemical,화학,2017,Q4,0.011879661971831044,-0.016144413308819106,0.36394246636340466,0.0267857142857143,0.002275605061653474,0.08093173857525449,0.08093173857525437,0.08093173857525449,0.08093173857525437,0.0809317385752546,-0.014858841709194937,014680
27,Dongwon_Systems,화학,2017,Q4,-0.06802067870036095,-0.0196987296910478,0.27431829586109546,0.0267857142857143,0.002275605061653474,0.08093264449986903,0.08093264449986903,0.08093264449986914,0.08093264449986903,0.08093264449986914,-0.10515029399486688,014820
27,UNID,화학,2017,Q4,0.023134022462249507,5.6671911299543964e-05,0.17192380439882138,0.0267857142857143,0.002275605061653474,0.08093047728220792,0.08093047728220792,0.08093047728220792,0.08093047728220781,0.08093047728220792,-0.0750476507784972,014830
27,Namhae_Chemical,화학,2017,Q4,-0.19738510091743114,0.01105111634913547,1.8971039139665766,0.0267857142857143,0.002275605061653474,0.0,0.0,0.0809318472356576,0.0,0.08093184723565783,0.2051711283207751,025860
27,LG_Household & Health Care,화학,2017,Q4,-0.07136048241206024,-0.03440491136510038,0.272684521767244,0.0267857142857143,0.002275605061653474,0.08078133284542244,0.08078133284542244,0.08078133284542255,0.08078133284542244,0.08078133284542244,0.2316862798359266,051900
27,LG_Chem,화학,2017,Q4,0.32126933333333335,-0.015125871289205506,0.25048646932783114,0.0267857142857143,0.002275605061653474,0.03838265827355791,0.04583556704748848,0.04717438944763941,0.0,0.04968301046427004,0.01069961622631218,051910
27,Huchems,화학,2017,Q4,-0.11673689719626162,-0.03432299997954047,0.18296196189221037,0.0267857142857143,0.002275605061653474,0.08092796587395401,0.0809279658739539,0.08092796587395401,0.0809279658739539,0.08092796587395401,0.02077464245370099,069260
27,Kumho_Tire,화학,2017,Q4,-0.21896055172413786,0.1926556848595613,-16.486815947120885,0.0267857142857143,0.002275605061653474,0.0809012522870427,0.0809012522870427,0.0809012522870427,0.0,0.08090125228704281,-0.2981775761148859,073240
27,Able_C&C,화학,2017,Q4,-0.3791778001034908,-0.5816149431594149,2.3309604655959246,0.0267857142857143,0.002275605061653474,0.08093199268649132,0.08093199268649132,0.08093199268649132,0.08093199268649132,0.08093199268649132,0.0499649128110452,078520
27,Huvepharma,화학,2017,Q4,0.029656990873533302,-0.005647336215738985,78.81783726576099,0.0267857142857143,0.002275605061653474,0.08093456806051602,0.08093456806051613,0.08093456806051602,0.08093456806051602,0.08093456806051613,0.266126765603846,079980
27,Amorepacific,화학,2017,Q4,-0.16678712703583057,-0.004046432934152966,0.42230192132552846,0.0267857142857143,0.002275605061653474,0.08070854584536136,0.08070854584536125,0.08070854584536125,0.0,0.08070854584536125,0.16267244203596165,090430
27,Huvis,화학,2017,Q4,-0.05456786398763518,-0.006026840659798527,0.6231967869550425,0.0267857142857143,0.002275605061653474,0.08093398749681069,0.0809339874968108,0.0809339874968108,0.08093398749681069,0.0809339874968108,-0.020528172378525607,093370
