code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
17670,SK_Telecom,통신,2021,Q2,"4,835,661,000,000","27,874,974,000,000","32,710,635,000,000","4,740,294,000,000","9,965,384,000,000","14,705,678,000,000","14,707,654,000,000","18,004,957,000,000",3021605000000.0,328360000000.0,220639000000.0,184011000000.0,184011000000.0,"44,639,000,000",,,,,,,,,,
30200,KT_Corp,통신,2021,Q2,"7,254,513,000,000","20,948,915,000,000","28,203,428,000,000","5,767,895,000,000","9,109,740,000,000","14,877,635,000,000","11,517,464,000,000","13,325,793,000,000",4478801000000.0,351190000000.0,401434000000.0,296819000000.0,296819000000.0,"1,564,499,000,000",,,,,,,,,,
32640,LG_Uplus,통신,2021,Q2,"4,892,419,000,000","12,649,808,000,000","17,542,227,000,000","3,950,992,000,000","5,979,562,000,000","9,930,554,000,000","4,227,057,000,000","7,611,673,000,000",3077869000000.0,258712000000.0,249949000000.0,205341000000.0,205341000000.0,"2,573,969,000,000",,,,,,,,,,
